period,cliente,produc,cantidad_facturas,cantidad_unidades,cantidad_productos,total_facturado,unidades_promedio_por_compra,productos_promedio_por_compra,precio_uni,depo,descripcion,precio_uni_deflactado,total_facturado_deflactado
2022-08,3922,000-999-202209317,1.0,1.0,1.0,665.88,1.0,1.0,550.31,4.0,rell miel,4042.060763386635,4890.9295144989055
2022-09,3922,000-999-202209317,1.0,2.0,2.0,1331.75,2.0,2.0,550.31,4.0,rell miel,3788.2481381318044,9167.559117510187
2022-08,3922,000-999-202209331,1.0,2.0,2.0,2533.74,2.0,2.0,1047.0,4.0,turron arcor,7690.279332132447,18610.47598376052
2022-09,3922,000-999-202209331,2.0,3.0,3.0,3800.6099999999997,1.5,1.5,1047.0,4.0,turron arcor,7207.384566197233,26162.805975295953
2022-09,3922,000-999-202209341,1.0,2.0,2.0,1694.92,2.0,2.0,700.38,4.0,tab 7 tl mint,4821.306592620074,11667.564707678142
2022-10,3922,000-999-202209341,1.0,1.0,1.0,847.46,1.0,1.0,700.38,4.0,tab 7 tl mint,4539.836716214759,5493.203723012308
2022-10,3922,000-999-202209343,1.0,1.0,1.0,847.46,1.0,1.0,700.38,4.0,tab 7 tl strong,4539.836716214759,5493.203723012308
2022-12,3922,000-999-202210245,1.0,2.0,2.0,1164.21,2.0,2.0,481.08,4.0,roclets 20g,2877.6420286902708,6963.872175566435
2022-10,3922,000-999-202210316,3.0,5.0,5.0,3561.2,1.6666666666666667,1.6666666666666667,588.63,4.0,rell miel,3815.4774354857273,23083.563942122848
2022-12,3922,000-999-202210409,1.0,1.0,1.0,1335.46,1.0,1.0,1103.69,4.0,surt diversion,6601.863994855668,7988.226123793775
2022-10,3922,000-999-202210517,2.0,2.0,2.0,1306.22,1.0,1.0,539.76,4.0,merengadas,3498.7039406380513,8466.86872191388
2022-11,3922,000-999-202210517,1.0,1.0,1.0,653.11,1.0,1.0,539.76,4.0,merengadas,3380.390280809712,4090.2747448859323
2022-10,3922,000-999-202210518,1.0,1.0,1.0,653.11,1.0,1.0,539.76,4.0,sonrisas,3498.7039406380513,4233.43436095694
2022-11,3922,000-999-202211336,1.0,2.0,2.0,2983.86,2.0,2.0,1233.0,4.0,turron,7721.989803316983,18687.2153240271
2022-11,3922,000-999-202211520,1.0,1.0,1.0,896.13,1.0,1.0,740.6,4.0,chocolinas 262,4638.204094352439,5612.2520052282625
2024-03,3922,000-999-202403004,1.0,1.0,1.0,1462.45,1.0,1.0,1208.64,4.0,beb ar 200ml multi,1382.933623296,1673.34464968
2024-03,3922,000-999-202403300,3.0,3.0,3.0,15663.449999999999,1.0,1.0,4315.0,4.0,turron,4937.250615999999,17922.21973608
2024-04,3922,000-999-202403375,1.0,1.0,1.0,3688.08,1.0,1.0,3048.0,4.0,mogul ext x10 oso,3290.1331199999995,3981.0610751999993
2024-03,3922,000-999-202403426,2.0,2.0,2.0,4723.16,1.0,1.0,1951.72,4.0,chocolinas 170g,2233.1705150079997,5404.269900224
2024-04,3922,000-999-202403426,1.0,1.0,1.0,2361.58,1.0,1.0,1951.72,4.0,chocolinas 170g,2106.7646367999996,2549.1839152
2024-03,3922,000-999-202403434,1.0,2.0,2.0,2717.03,2.0,2.0,1122.74,4.0,rex 125g,1284.6462935359998,3108.8431149919998
2024-04,3922,000-999-202403582,1.0,3.0,3.0,24687.59,3.0,3.0,6800.99,4.0,surt bagley,7341.2606455999985,26648.772149599998
2022-09,3922,000-999-ag11828,1.0,20.0,20.0,1935.51,20.0,20.0,79.98,4.0,bol rell miel 75g,550.5698353433188,13323.748712244897
2022-10,3922,000-999-ag11828,1.0,10.0,10.0,967.76,10.0,10.0,79.98,4.0,bol rell miel 75g,518.4273402479461,6272.983780924634
2022-09,3922,000-999-ag11829,1.0,5.0,5.0,483.88,5.0,5.0,79.98,4.0,bol miel mta 75g,550.5698353433188,3330.954387670981
2022-10,3922,000-999-ag11829,1.0,10.0,10.0,967.76,10.0,10.0,79.98,4.0,bol miel mta 75g,518.4273402479461,6272.983780924634
2022-09,3922,000-999-ag11834,1.0,5.0,5.0,483.88,5.0,5.0,79.9799,4.0,bol menta cristal 75g,550.5691469589284,3330.954387670981
2022-10,3922,000-999-ag11834,3.0,20.0,20.0,1935.52,6.666666666666667,6.666666666666667,79.9799,4.0,bol menta cristal 75g,518.4266920517216,12545.967561849267
2022-09,3922,000-999-ag11835,1.0,5.0,5.0,483.88,5.0,5.0,79.9799,4.0,bol fresh cristal 75g,550.5691469589284,3330.954387670981
2022-10,3922,000-999-ag11835,2.0,15.0,15.0,1451.6399999999999,7.5,7.5,79.9799,4.0,bol fresh cristal 75g,518.4266920517216,9409.47567138695
2022-11,3922,000-999-ag11835,1.0,5.0,5.0,483.88,5.0,5.0,79.9799,4.0,bol fresh cristal 75g,500.89535463934465,3030.426947306587
2022-09,3922,000-999-ag11878,1.0,5.0,5.0,483.87,5.0,5.0,79.98,4.0,bol but choc 90g,550.5698353433188,3330.8855492319535
2022-10,3922,000-999-ag11878,4.0,35.0,35.0,3387.17,8.75,8.75,79.98,4.0,bol but choc 90g,518.4273402479461,21955.508052858655
2022-09,3922,000-999-ag1782,1.0,5.0,5.0,322.59,5.0,5.0,53.32,4.0,bol masticables 65g,367.0465568955458,2220.659204593663
2022-10,3922,000-999-ag1782,1.0,5.0,5.0,322.59,5.0,5.0,53.32,4.0,bol masticables 65g,345.618226831964,2091.016200182357
2022-09,3922,000-999-ag3442,1.0,5.0,5.0,483.88,5.0,5.0,79.98,4.0,bol baston viena 100g,550.5698353433188,3330.954387670981
2022-10,3922,000-999-ag3442,1.0,10.0,10.0,967.76,10.0,10.0,79.98,4.0,bol baston viena 100g,518.4273402479461,6272.983780924634
2022-11,3922,000-999-ag3442,1.0,10.0,10.0,967.76,10.0,10.0,79.98,4.0,bol baston viena 100g,500.89598091588994,6060.853894613174
2022-09,3922,000-999-ag4713,1.0,5.0,5.0,483.88,5.0,5.0,79.98,4.0,bol saq frutal 90g,550.5698353433188,3330.954387670981
2022-10,3922,000-999-ag4713,2.0,15.0,15.0,1451.6399999999999,7.5,7.5,79.98,4.0,bol saq frutal 90g,518.4273402479461,9409.47567138695
2022-11,3922,000-999-ag4713,1.0,5.0,5.0,483.88,5.0,5.0,79.98,4.0,bol saq frutal 90g,500.89598091588994,3030.426947306587
2022-01,3964,000-000-10130,1.0,24.0,2.0,710.25,24.0,2.0,293.49,1.0,mentho plus strong x 12 uds,3261.4856379689422,7892.841917501248
2022-02,3964,000-000-10131,1.0,24.0,2.0,710.25,24.0,2.0,293.49,1.0,mentho plus miel x 12 uds,3033.940128343202,7342.178527908138
2022-01,3964,000-000-10132,1.0,24.0,2.0,710.25,24.0,2.0,293.49,1.0,mentho plus menta x 12uds,3261.4856379689422,7892.841917501248
2022-02,3964,000-000-10172,1.0,3.0,3.0,264.07,3.0,3.0,80.8285,1.0,coquitas x 170 grs,835.561108261912,2729.812156092505
2022-01,3964,000-000-10174,1.0,4.0,4.0,268.51,4.0,4.0,61.6404,1.0,rex x 75 grs,684.9953297170629,2983.888748001774
2022-01,3964,000-000-10204,1.0,6.0,2.0,202.66,6.0,2.0,93.0493,1.0,criollitas x 300 grs,1034.0350798087277,2252.113119325312
2022-03,3964,000-000-10269,1.0,4.0,4.0,219.69,4.0,4.0,50.4323,1.0,alf ser x 47 grs,486.3262228627475,2118.5035760954192
2022-01,3964,000-000-1060,1.0,250.0,2.0,1449.39,250.0,2.0,598.92,1.0,choco mani x 120 uds,6655.657699725233,16106.731639291987
2022-01,3964,000-000-11646,1.0,24.0,2.0,656.97,24.0,2.0,271.4746,1.0,mogul rollo extreme x 12 uds,3016.83365352606,7300.753755073277
2022-02,3964,000-000-11646,1.0,12.0,1.0,328.48,12.0,1.0,271.4746,1.0,mogul rollo extreme x 12 uds,2806.3568870009863,3395.647733681472
2022-02,3964,000-000-11784,1.0,528.0,8.0,1121.33,528.0,8.0,115.84,1.0,mogul oso extreme x 200 grs,1197.4909689164078,11591.700174162945
2022-01,3964,000-000-11810,1.0,24.0,1.0,279.76,24.0,1.0,231.2074,1.0,mr pops evol surtido x 24 uds,2569.3536900478393,3108.9073633793014
2022-01,3964,000-000-11827,1.0,270.0,2.0,970.57,270.0,2.0,401.06,1.0,menta chocolate x 715 grs,4456.885856294333,10785.717113508183
2022-01,3964,000-000-11828,1.0,270.0,2.0,970.57,270.0,2.0,401.06,1.0,rellenos miel x 675 grs,4456.885856294333,10785.717113508183
2022-01,3964,000-000-11834,1.0,360.0,2.0,1161.02,360.0,2.0,479.76,1.0,menta cristal x 810 grs,5331.46052564646,12902.143362277084
2022-02,3964,000-000-12102,1.0,12.0,1.0,975.79,12.0,1.0,806.4446,1.0,topline 7 ultra clean mintx 12 uds,8336.586027550113,10087.186745156609
2022-01,3964,000-000-12110,2.0,332.0,4.0,1394.6,166.0,2.0,288.14,1.0,mogul sandias x 500 grs,3202.0323408782956,15497.863200488897
2022-02,3964,000-000-12110,1.0,166.0,2.0,697.3,166.0,2.0,288.14,1.0,mogul sandias x 500 grs,2978.6347357007403,7208.308465343674
2022-01,3964,000-000-12385,1.0,24.0,1.0,279.75,24.0,1.0,231.2038,1.0,mr pops extreme duo x 24 uds,2569.3136840909187,3108.796235721188
2022-01,3964,000-000-12392,1.0,166.0,2.0,697.3,166.0,2.0,288.14,1.0,mogul frutillas acidas x 500 grs,3202.0323408782956,7748.931600244448
2022-01,3964,000-000-13010,1.0,10.0,1.0,473.19,10.0,1.0,391.0678,1.0,mogul rodajas acidas x 50 grs,4345.8448777543035,5258.4496542659845
2022-02,3964,000-000-13011,1.0,10.0,1.0,473.19,10.0,1.0,391.0678,1.0,mogul eucaliptus x 10 uds,4042.6463979109803,4891.5810737358
2022-01,3964,000-000-13012,2.0,20.0,2.0,946.38,10.0,1.0,391.0678,1.0,mogul frutales x 50 grs,4345.8448777543035,10516.899308531969
2022-02,3964,000-000-13023,1.0,30.0,3.0,1419.57,30.0,3.0,391.0678,1.0,mogul oso extreme x 50 grs,4042.6463979109803,14674.743221207398
2022-02,3964,000-000-13024,1.0,20.0,2.0,946.39,20.0,2.0,391.0678,1.0,mogul sandia extreme x 50 grs,4042.6463979109803,9783.265522037285
2022-02,3964,000-000-13025,1.0,10.0,1.0,473.19,10.0,1.0,391.0678,1.0,mogul tutti frutti x 50 grs,4042.6463979109803,4891.5810737358
2022-03,3964,000-000-13025,1.0,10.0,1.0,473.19,10.0,1.0,391.0678,1.0,mogul tutti frutti x 50 grs,3771.1253711856166,4563.042046395336
2022-01,3964,000-000-13288,2.0,320.0,8.0,1184.59,160.0,4.0,122.3746,1.0,mogul mix mundo x 200 grs,1359.9202710558932,13164.071252450267
2022-02,3964,000-000-13288,1.0,120.0,3.0,467.95,120.0,3.0,128.9092,1.0,mogul mix mundo x 200 grs,1332.5932563038589,4837.412801315893
2022-02,3964,000-000-13348,1.0,3.0,3.0,222.48,3.0,3.0,68.1006,1.0,sonrisas frambuesa x 108 grs,703.9869948013529,2299.877337400919
2022-02,3964,000-000-13522,1.0,40.0,40.0,1755.95,40.0,40.0,36.28,1.0,barra nat b alm mani semillas x 20 uds,375.04292431187224,18152.05686178148
2022-01,3964,000-000-1732,2.0,4.0,4.0,429.8,2.0,2.0,98.6645,1.0,kesitas estuche x 125 grs,1096.4354823925405,4776.266745712124
2022-02,3964,000-000-1732,1.0,3.0,3.0,322.33,3.0,3.0,98.6645,1.0,kesitas estuche x 125 grs,1019.939983620968,3332.072375784062
2022-01,3964,000-000-1999,1.0,12.0,1.0,337.06,12.0,1.0,278.5609,1.0,mogul ositos x 12 uds,3095.582045894929,3745.6688443688427
2022-02,3964,000-000-1999,1.0,12.0,1.0,337.06,12.0,1.0,278.5609,1.0,mogul ositos x 12 uds,2879.611205483655,3484.343111040784
2022-01,3964,000-000-2001,2.0,24.0,2.0,674.12,12.0,1.0,278.5609,1.0,mogul tiburoncitos x 12 uds,3095.582045894929,7491.337688737685
2022-01,3964,000-000-2232,1.0,48.0,1.0,710.22,48.0,1.0,586.9616,1.0,lotza fizz x 48 uds,6522.766801046955,7892.508534526908
2022-01,3964,000-000-2301,2.0,24.0,2.0,838.24,12.0,1.0,346.3838,1.0,mogul viborita x 12 uds,3849.2820502405752,9315.164813694115
2022-01,3964,000-000-2594,2.0,12.0,12.0,1435.74,6.0,6.0,98.88,1.0,mogul moras x 150 grs,1098.8302834248832,15955.042385967252
2022-02,3964,000-000-2596,1.0,4.0,4.0,478.58,4.0,4.0,98.88,1.0,mogul dientes x150 grs,1022.1677055115193,4947.299964641009
2022-01,3964,000-000-2624,1.0,158.0,2.0,697.3,158.0,2.0,288.14,1.0,mogul moras x 500 grs,3202.0323408782956,7748.931600244448
2022-02,3964,000-000-2624,1.0,158.0,2.0,697.3,158.0,2.0,288.14,1.0,mogul moras x 500 grs,2978.6347357007403,7208.308465343674
2022-01,3964,000-000-2631,1.0,158.0,2.0,697.3,158.0,2.0,288.14,1.0,mogul dientes x 500 grs,3202.0323408782956,7748.931600244448
2022-02,3964,000-000-2631,1.0,158.0,2.0,697.3,158.0,2.0,288.14,1.0,mogul dientes x 500 grs,2978.6347357007403,7208.308465343674
2022-01,3964,000-000-2965,1.0,196.0,2.0,745.36,196.0,2.0,308.0,1.0,crazy rodajas x 465 grs,3422.7318698914246,8283.011125137247
2022-01,3964,000-000-3081,1.0,2.0,2.0,1068.43,2.0,2.0,441.5,1.0,mogul jelly buttons x 1 kg,4906.286105704753,11873.212375805502
2022-02,3964,000-000-3092,1.0,2.0,2.0,1068.43,2.0,2.0,441.5,1.0,mogul eucaliptus x 1 kg,4563.987075074189,11044.848721679538
2022-01,3964,000-000-3113,1.0,2.0,2.0,1068.43,2.0,2.0,441.5,1.0,mogul frutales x 1 kg,4906.286105704753,11873.212375805502
2022-01,3964,000-000-3176,1.0,16.0,1.0,720.0,16.0,1.0,595.0436,1.0,topline 7 menta x 16 uds,6612.580174334171,8001.191384161772
2022-02,3964,000-000-3176,1.0,32.0,2.0,1257.09,32.0,2.0,519.46,1.0,topline 7 menta x 16 uds,5369.89518916883,12995.113277927547
2022-02,3964,000-000-3612,1.0,32.0,2.0,1257.09,32.0,2.0,519.46,1.0,topline 7 strong x 16 uds,5369.89518916883,12995.113277927547
2022-02,3964,000-000-3750,1.0,3.0,3.0,210.54,3.0,3.0,64.4429,1.0,alf b n 3 0 negro x 73 5 grs,666.1756799100757,2176.448105970826
2022-01,3964,000-000-3777,1.0,3.0,3.0,111.39,3.0,3.0,34.0961,1.0,criollitas original x 100 grs,378.9019743798863,1237.850983724694
2022-01,3964,000-000-4013,1.0,100.0,100.0,1733.93,100.0,100.0,14.33,1.0,turron arcor mani x 25 grs,159.24593407644193,19268.758023249473
2022-01,3964,000-000-4682,1.0,24.0,2.0,969.82,24.0,2.0,400.75,1.0,mentho plus s a x 12u mentol,4453.440898892819,10777.38253914968
2022-01,3964,000-000-5871,1.0,14.0,1.0,360.07,14.0,1.0,297.5832,1.0,flics menta x 14 uds,3306.9724109879016,4001.373585687679
2022-01,3964,000-000-5873,1.0,14.0,1.0,360.06,14.0,1.0,297.5832,1.0,flics fruta x 14 uds,3306.9724109879016,4001.262458029566
2022-02,3964,000-000-5873,1.0,14.0,1.0,360.08,14.0,1.0,297.5832,1.0,flics fruta x 14 uds,3076.2534055701412,3722.3113612519
2022-01,3964,000-000-6020,1.0,12.0,1.0,328.48,12.0,1.0,271.4746,1.0,mogul rollo x 12 uds,3016.83365352606,3650.321313707582
2022-01,3964,000-000-6171,1.0,2.0,2.0,697.3,2.0,2.0,288.14,1.0,mogul gusanitos acidos x 500 grs,3202.0323408782956,7748.931600244448
2022-01,3964,000-000-6907,1.0,40.0,2.0,762.08,40.0,2.0,314.91,1.0,topline tab defe x 20 uds,3499.521081647755,8468.816569502782
2022-01,3964,000-000-7198,1.0,1.0,1.0,107.45,1.0,1.0,98.6645,1.0,rex original estuche x 125 g,1096.4354823925405,1194.066686428031
2022-02,3964,000-000-7198,1.0,3.0,3.0,322.33,3.0,3.0,98.6645,1.0,rex original estuche x 125 g,1019.939983620968,3332.072375784062
2022-03,3964,000-000-7198,1.0,2.0,2.0,214.9,2.0,2.0,98.6645,1.0,rex original estuche x 125 g,951.4365518852313,2072.3128886290024
2022-01,3964,000-000-8721,1.0,4.0,4.0,184.83,4.0,4.0,42.4295,1.0,traviatas x 101 grs,471.50909699207205,2053.972504909195
2022-01,3964,000-000-9327,1.0,3.0,3.0,222.48,3.0,3.0,68.1006,1.0,merengadas x 93 g b52,756.7860194114544,2472.3681377059875
2022-02,3964,000-000-9327,1.0,3.0,3.0,222.48,3.0,3.0,68.1006,1.0,merengadas x 93 g b52,703.9869948013529,2299.877337400919
2022-01,3964,000-000-9341,2.0,8.0,8.0,557.68,4.0,4.0,64.0149,1.0,opera x 92 grs,711.3825921360797,6197.367237665745
2022-01,3964,000-000-9419,1.0,4.0,4.0,195.68,4.0,4.0,44.9229,1.0,opera x 55 grs,499.2176672660567,2174.546013962188
2022-01,3964,000-000-9660,1.0,3.0,3.0,223.17,3.0,3.0,68.3117,1.0,melitas x 170 grs,759.1319242742273,2480.035946115809
2022-02,3964,000-000-9919,1.0,9.0,9.0,631.61,9.0,9.0,64.4429,1.0,alf b n 3 0 blanco x 73 5 grs,666.1756799100757,6529.240943346792
2022-01,3964,000-999-202201327,1.0,2.0,2.0,970.57,2.0,2.0,401.06,4.0,rell miel,4456.885856294333,10785.717113508183
2022-01,3964,000-999-202201336,1.0,2.0,2.0,1161.02,2.0,2.0,479.76,4.0,menta cristal,5331.46052564646,12902.143362277084
2022-01,3964,000-999-202201342,1.0,2.0,2.0,1068.43,2.0,2.0,441.5,4.0,mog jely,4906.286105704753,11873.212375805502
2022-01,3964,000-999-202201347,1.0,2.0,2.0,697.3,2.0,2.0,288.14,4.0,mog moras,3202.0323408782956,7748.931600244448
2022-02,3964,000-999-202201347,1.0,2.0,2.0,697.3,2.0,2.0,288.14,4.0,mog moras,2978.6347357007403,7208.308465343674
2022-01,3964,000-999-202201370,1.0,2.0,2.0,1733.93,2.0,2.0,716.5,4.0,turron arcor,7962.296703822096,19268.758023249473
2022-02,3964,000-999-202201380,1.0,2.0,2.0,1257.09,2.0,2.0,519.46,4.0,tab tp 7 mint,5369.89518916883,12995.113277927547
2022-02,3964,000-999-202201400,1.0,8.0,8.0,1755.95,8.0,8.0,181.4,4.0,barra nb al mani,1875.2146215593611,18152.05686178148
2022-02,3969,000-000-13199,1.0,8.0,1.0,488.21,8.0,1.0,438.5629,1.0,gel bc frutilla x 8 uds,4533.624931386306,5046.84967139744
2022-02,3969,000-000-13202,1.0,8.0,1.0,488.21,8.0,1.0,438.5629,1.0,gel bc durazno x 8 uds,4533.624931386306,5046.84967139744
2022-02,3969,000-000-4013,1.0,100.0,100.0,1733.93,100.0,100.0,14.33,1.0,turron arcor mani x 25 grs,148.13575262924832,17924.426068139048
2022-02,3969,000-000-6614,1.0,12.0,12.0,702.62,12.0,12.0,48.39,1.0,pure tomate arcor x 520,500.229523358641,7263.303734289076
2022-02,3969,000-000-9800,1.0,3.0,3.0,391.98,3.0,3.0,117.3746,1.0,choclo grano arcor x 320,1213.354829766711,4052.076225792935
2022-02,3969,000-999-202201370,1.0,2.0,2.0,1733.93,2.0,2.0,716.5,4.0,turron arcor,7406.787631462415,17924.426068139048
2023-08,3970,000-000-10130,1.0,12.0,1.0,1266.2,12.0,1.0,1046.4517,1.0,mentho plus strong x 12 uds,3292.893468502738,3984.380463826631
2022-03,3970,000-000-10170,1.0,4.0,4.0,368.24,4.0,4.0,82.6972,1.0,chocolinas x 170 grs,797.461486335646,3550.9934765413864
2022-04,3970,000-000-10170,2.0,12.0,12.0,1237.27,6.0,6.0,92.621,1.0,chocolinas x 170 grs,843.3977112032995,11266.458860738996
2022-05,3970,000-000-10170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,chocolinas x 170 grs,0.0,0.0
2022-06,3970,000-000-10170,1.0,4.0,4.0,445.26,4.0,4.0,99.997,1.0,chocolinas x 170 grs,833.8304298568522,3712.824756723322
2022-07,3970,000-000-10170,1.0,6.0,6.0,667.9,6.0,6.0,99.997,1.0,chocolinas x 170 grs,786.6324809970304,5254.075962858051
2022-03,3970,000-000-10172,1.0,4.0,4.0,352.08,4.0,4.0,80.8285,1.0,coquitas x 170 grs,779.4413323338731,3395.1601760283816
2022-04,3970,000-000-10172,1.0,6.0,6.0,591.5,6.0,6.0,90.5279,1.0,coquitas x 170 grs,824.3381485844591,5386.1407907143275
2022-05,3970,000-000-10172,1.0,4.0,4.0,394.34,4.0,4.0,90.5279,1.0,coquitas x 170 grs,789.5959277628918,3439.483939802191
2022-06,3970,000-000-10172,1.0,4.0,4.0,425.74,4.0,4.0,97.7374,1.0,coquitas x 170 grs,814.9886322098773,3550.0561737577755
2022-07,3970,000-000-10172,1.0,6.0,6.0,638.61,6.0,6.0,97.7374,1.0,coquitas x 170 grs,768.8572001979974,5023.66439682704
2022-08,3970,000-000-10172,1.0,4.0,4.0,464.31,4.0,4.0,106.5335,1.0,coquitas x 170 grs,782.4951033712819,3410.3854791809135
2022-09,3970,000-000-10172,2.0,8.0,8.0,1011.66,4.0,4.0,116.1213,1.0,coquitas x 170 grs,799.3609029863981,6964.109522673441
2023-01,3970,000-000-10340,1.0,3.0,3.0,1110.33,3.0,3.0,305.8764,1.0,cofler aireado leche x 55 grs,1713.1452363900885,6218.709747862231
2023-01,3970,000-000-10341,1.0,5.0,5.0,1850.55,5.0,5.0,305.8764,1.0,cofler aireado blanco x 55 grs,1713.1452363900885,10364.516246437051
2023-01,3970,000-000-10342,1.0,4.0,4.0,1480.45,4.0,4.0,305.8764,1.0,cofler aireado mixto x 55 grs,1713.1452363900885,8291.66900491083
2023-01,3970,000-000-10343,1.0,10.0,10.0,2592.18,10.0,10.0,214.23,1.0,cofler aireado almen x 55 grs,1199.8542679064115,14518.219839339221
2022-12,3970,000-000-10352,1.0,10.0,10.0,2445.24,10.0,10.0,202.0856,1.0,cofler macizo c rocklets x 55 grs,1208.801064174546,14626.518238618519
2022-12,3970,000-000-10374,1.0,2.0,2.0,1818.97,2.0,2.0,751.64,1.0,cofler block x 300 grs,4496.031542456047,10880.403510698308
2024-03,3970,000-000-10538,1.0,12.0,12.0,2924.91,12.0,12.0,201.44,1.0,beb arcor multifruta x 200 ml,230.48893721599998,3346.7007414239997
2024-03,3970,000-000-10540,1.0,6.0,6.0,1462.45,6.0,6.0,201.44,1.0,beb arcor naranja x 200 ml,230.48893721599998,1673.34464968
2024-05,3970,000-000-10541,1.0,3.0,3.0,287.56,3.0,3.0,79.2165,1.0,beb arcor manzana x 200 ml,81.592995,296.1868
2024-05,3970,000-000-10918,1.0,16.0,1.0,1999.55,16.0,1.0,1652.5163,1.0,topline 7 sandia x16 uds,1702.091789,2059.5364999999997
2022-12,3970,000-000-11283,1.0,12.0,12.0,3424.98,12.0,12.0,235.88,1.0,cofler block x 110 grs,1410.9466236955623,20486.959331968912
2023-01,3970,000-000-11283,1.0,12.0,12.0,4191.78,12.0,12.0,288.69,1.0,cofler block x 110 grs,1616.8880577038785,23477.221318791657
2022-12,3970,000-000-11584,1.0,10.0,10.0,1286.13,10.0,10.0,212.5843,1.0,cofler airea d l tofi x 70 grs,1271.6003914519438,7693.152370415353
2022-12,3970,000-000-11586,1.0,10.0,10.0,2572.27,10.0,10.0,212.5843,1.0,cofler aireado bon o bon x 67 grs,1271.6003914519438,15386.364557119654
2023-01,3970,000-000-11586,1.0,5.0,5.0,1850.55,5.0,5.0,305.8764,1.0,cofler aireado bon o bon x 67 grs,1713.1452363900885,10364.516246437051
2022-12,3970,000-000-11665,1.0,5.0,5.0,1270.69,5.0,5.0,233.3685,1.0,alf tofi mini glase x 6 uds,1395.9237627263772,7600.796020280287
2024-05,3970,000-000-11834,1.0,360.0,2.0,3693.4,180.0,1.0,1526.2026,1.0,menta cristal x 810 grs,1571.9886780000002,3804.202
2024-06,3970,000-000-11834,1.0,17.0,17.0,562.5,17.0,17.0,27.3459,1.0,menta cristal x 810 grs,27.3459,562.5
2024-05,3970,000-000-11835,1.0,180.0,2.0,1846.7,90.0,1.0,763.1013,1.0,fresh cristal x 405 grs,785.9943390000001,1902.101
2024-05,3970,000-000-11878,1.0,135.0,1.0,1525.71,135.0,1.0,1260.9159,1.0,butter toffees chocolate x 822 grs,1298.743377,1571.4813
2024-05,3970,000-000-11884,1.0,137.0,1.0,1525.71,137.0,1.0,1260.9159,1.0,butter toffees aguila x 822 grs,1298.743377,1571.4813
2024-05,3970,000-000-11885,1.0,137.0,1.0,1525.71,137.0,1.0,1260.9159,1.0,butter toffees bon o bon x 822 grs,1298.743377,1571.4813
2023-01,3970,000-000-11913,1.0,30.0,1.0,1609.47,30.0,1.0,1330.14,1.0,bon o bon leche x 30 uds,7449.816346510919,9014.281139743884
2022-12,3970,000-000-12404,1.0,4.0,4.0,469.86,4.0,4.0,97.0779,1.0,graffiti blanco x 45 grs,580.6839716824462,2810.528152491084
2022-12,3970,000-000-12553,1.0,4.0,4.0,469.86,4.0,4.0,97.0779,1.0,graffiti x 45 grs,580.6839716824462,2810.528152491084
2023-01,3970,000-000-12576,1.0,5.0,5.0,681.87,5.0,5.0,112.705,1.0,choc celofan leche c mani x 25 grs,631.2354724566685,3819.0012120494084
2023-11,3970,000-000-12722,1.0,1.0,1.0,844.51,1.0,1.0,793.1167,1.0,nav budin bagley c fta x 215 grs,1752.267051026645,1865.8124929944256
2024-05,3970,000-000-12837,1.0,50.0,1.0,759.37,50.0,1.0,627.5839,1.0,poosh frutilla x 50 uds,646.4114169999999,782.1511
2024-05,3970,000-000-12852,1.0,400.0,1.0,1663.41,400.0,1.0,1374.7243,1.0,car arcor cherry x 800 grs,1415.9660290000002,1713.3123
2023-01,3970,000-000-12962,1.0,1.0,1.0,101.58,1.0,1.0,93.2726,1.0,snack saladix cross orig x 27 grs,522.3989506078866,568.9268381362707
2024-05,3970,000-000-13004,1.0,45.0,1.0,683.43,45.0,1.0,564.823,1.0,poosh frutis x 45 uds,581.76769,703.9328999999999
2022-12,3970,000-000-13017,1.0,2.0,2.0,1142.85,2.0,2.0,472.25,1.0,cofler block x 170 grs,2824.824245549556,6836.104582374399
2023-06,3970,000-000-13025,1.0,10.0,1.0,1342.74,10.0,1.0,1109.6966,1.0,mogul tutti frutti x 50 grs,4270.770655331959,5167.6598718428395
2023-04,3970,000-000-13039,1.0,18.0,1.0,830.91,18.0,1.0,686.7,1.0,jg pv arcor 3 frutas x 18 uds,2910.7535727964982,3522.024539351009
2023-05,3970,000-000-13189,1.0,8.0,1.0,961.32,8.0,1.0,794.48,1.0,postre godet vainilla x 8 uds,3182.993069392398,3851.418408856485
2023-05,3970,000-000-13196,1.0,8.0,1.0,791.56,8.0,1.0,654.1761,1.0,flan godet vainilla x 8 uds,2620.8815734343825,3171.294424036157
2023-03,3970,000-000-13202,1.0,8.0,1.0,1118.99,8.0,1.0,924.7857,1.0,gel bc durazno x 8 uds,4315.854713355275,5222.180950351437
2023-10,3970,000-000-13223,1.0,6.0,6.0,3485.53,6.0,6.0,480.1,1.0,merm light arcor damasco x 390 grs,1227.2365047362657,8909.747249225986
